host,row,col,rack,shelf,slot,x,y,z,section,ibport,partner,bootnode
rs2323-sp,b,9,b9,1,1,3,1,0,3,19,rs2322,boot6
rs2324,b,9,b9,1,2,3,1,0,3,20,rs2325,boot6
rs2324-sp,b,9,b9,1,2,3,1,0,3,20,rs2325,boot6
rs2325,b,9,b9,1,2,3,1,0,3,21,rs2324,boot6
rs2325-sp,b,9,b9,1,2,3,1,0,3,21,rs2324,boot6
rs2326,b,9,b9,1,4,3,1,0,3,24,rs2327,boot6
rs2326-sp,b,9,b9,1,4,3,1,0,3,24,rs2327,boot6
rs2327,b,9,b9,1,4,3,1,0,3,25,rs2326,boot6
rs2327-sp,b,9,b9,1,4,3,1,0,3,25,rs2326,boot6
rs2328,b,9,b9,1,6,3,1,1,3,16,rs2329,boot1
rs2328-sp,b,9,b9,1,6,3,1,1,3,16,rs2329,boot1
rs2329,b,9,b9,1,6,3,1,1,3,17,rs2328,boot1
rs2329-sp,b,9,b9,1,6,3,1,1,3,17,rs2328,boot1
rs233,d,1,d1,3,6,0,3,5,1,17,rs232,boot4
rs233-sp,d,1,d1,3,6,0,3,5,1,17,rs232,boot4
rs2330,b,9,b9,1,7,3,1,1,3,18,rs2331,boot1
rs2330-sp,b,9,b9,1,7,3,1,1,3,18,rs2331,boot1
rs2331,b,9,b9,1,7,3,1,1,3,19,rs2330,boot1
rs2331-sp,b,9,b9,1,7,3,1,1,3,19,rs2330,boot1
rs2332,b,9,b9,1,8,3,1,1,3,20,rs2333,boot1
rs2332-sp,b,9,b9,1,8,3,1,1,3,20,rs2333,boot1
rs2333,b,9,b9,1,8,3,1,1,3,21,rs2332,boot1
rs2333-sp,b,9,b9,1,8,3,1,1,3,21,rs2332,boot1
rs2334,b,9,b9,1,10,3,1,1,3,24,rs2335,boot1
rs2334-sp,b,9,b9,1,10,3,1,1,3,24,rs2335,boot1
rs2335,b,9,b9,1,10,3,1,1,3,25,rs2334,boot1
rs2335-sp,b,9,b9,1,10,3,1,1,3,25,rs2334,boot1
rs2336,b,9,b9,1,11,3,1,1,3,26,rs2337,boot1
rs2336-sp,b,9,b9,1,11,3,1,1,3,26,rs2337,boot1
rs2337,b,9,b9,1,11,3,1,1,3,27,rs2336,boot1
rs2337-sp,b,9,b9,1,11,3,1,1,3,27,rs2336,boot1
rs2338,b,9,b9,2,0,3,1,2,3,16,rs2339,boot7
rs2338-sp,b,9,b9,2,0,3,1,2,3,16,rs2339,boot7
rs2339,b,9,b9,2,0,3,1,2,3,17,rs2338,boot7
rs2339-sp,b,9,b9,2,0,3,1,2,3,17,rs2338,boot7
rs234,d,1,d1,3,7,0,3,5,1,18,rs235,boot4
rs234-sp,d,1,d1,3,7,0,3,5,1,18,rs235,boot4
rs2340,b,9,b9,2,1,3,1,2,3,18,rs2341,boot7
rs2340-sp,b,9,b9,2,1,3,1,2,3,18,rs2341,boot7
rs2341,b,9,b9,2,1,3,1,2,3,19,rs2340,boot7
rs2341-sp,b,9,b9,2,1,3,1,2,3,19,rs2340,boot7
rs2342,b,9,b9,2,2,3,1,2,3,20,rs2343,boot7
rs2342-sp,b,9,b9,2,2,3,1,2,3,20,rs2343,boot7
rs2343,b,9,b9,2,2,3,1,2,3,21,rs2342,boot7
rs2343-sp,b,9,b9,2,2,3,1,2,3,21,rs2342,boot7
rs2344,b,9,b9,2,4,3,1,2,3,24,rs2345,boot7
rs2344-sp,b,9,b9,2,4,3,1,2,3,24,rs2345,boot7
rs2345,b,9,b9,2,4,3,1,2,3,25,rs2344,boot7
rs2345-sp,b,9,b9,2,4,3,1,2,3,25,rs2344,boot7
rs2346,b,9,b9,2,6,3,1,3,3,16,rs2347,boot5
rs2346-sp,b,9,b9,2,6,3,1,3,3,16,rs2347,boot5
rs2347,b,9,b9,2,6,3,1,3,3,17,rs2346,boot5
rs2347-sp,b,9,b9,2,6,3,1,3,3,17,rs2346,boot5
rs2348,b,9,b9,2,7,3,1,3,3,18,rs2349,boot5
rs2348-sp,b,9,b9,2,7,3,1,3,3,18,rs2349,boot5
rs2349,b,9,b9,2,7,3,1,3,3,19,rs2348,boot5
rs2349-sp,b,9,b9,2,7,3,1,3,3,19,rs2348,boot5
rs235,d,1,d1,3,7,0,3,5,1,19,rs234,boot4
rs235-sp,d,1,d1,3,7,0,3,5,1,19,rs234,boot4
rs2350,b,9,b9,2,8,3,1,3,3,20,rs2351,boot5
rs2350-sp,b,9,b9,2,8,3,1,3,3,20,rs2351,boot5
rs2351,b,9,b9,2,8,3,1,3,3,21,rs2350,boot5
rs2351-sp,b,9,b9,2,8,3,1,3,3,21,rs2350,boot5
rs2352,b,9,b9,2,10,3,1,3,3,24,rs2353,boot5
rs2352-sp,b,9,b9,2,10,3,1,3,3,24,rs2353,boot5
rs2353,b,9,b9,2,10,3,1,3,3,25,rs2352,boot5
rs2353-sp,b,9,b9,2,10,3,1,3,3,25,rs2352,boot5
rs2354,b,9,b9,2,11,3,1,3,3,26,rs2355,boot5
rs2354-sp,b,9,b9,2,11,3,1,3,3,26,rs2355,boot5
rs2355,b,9,b9,2,11,3,1,3,3,27,rs2354,boot5
rs2355-sp,b,9,b9,2,11,3,1,3,3,27,rs2354,boot5
rs2356,b,9,b9,3,0,3,1,4,3,16,rs2357,boot2
rs2356-sp,b,9,b9,3,0,3,1,4,3,16,rs2357,boot2
rs2357,b,9,b9,3,0,3,1,4,3,17,rs2356,boot2
rs2357-sp,b,9,b9,3,0,3,1,4,3,17,rs2356,boot2
rs2358,b,9,b9,3,1,3,1,4,3,18,rs2359,boot2
rs2358-sp,b,9,b9,3,1,3,1,4,3,18,rs2359,boot2
rs2359,b,9,b9,3,1,3,1,4,3,19,rs2358,boot2
rs2359-sp,b,9,b9,3,1,3,1,4,3,19,rs2358,boot2
rs236,d,1,d1,3,8,0,3,5,1,20,rs237,boot4
rs236-sp,d,1,d1,3,8,0,3,5,1,20,rs237,boot4
rs2360,b,9,b9,3,2,3,1,4,3,20,rs2361,boot2
rs2360-sp,b,9,b9,3,2,3,1,4,3,20,rs2361,boot2
rs2361,b,9,b9,3,2,3,1,4,3,21,rs2360,boot2
rs2361-sp,b,9,b9,3,2,3,1,4,3,21,rs2360,boot2
rs2362,b,9,b9,3,4,3,1,4,3,24,rs2363,boot2
rs2362-sp,b,9,b9,3,4,3,1,4,3,24,rs2363,boot2
rs2363,b,9,b9,3,4,3,1,4,3,25,rs2362,boot2
rs2363-sp,b,9,b9,3,4,3,1,4,3,25,rs2362,boot2
rs2364,b,9,b9,3,6,3,1,5,3,16,rs2365,boot4
rs2364-sp,b,9,b9,3,6,3,1,5,3,16,rs2365,boot4
rs2365,b,9,b9,3,6,3,1,5,3,17,rs2364,boot4
rs2365-sp,b,9,b9,3,6,3,1,5,3,17,rs2364,boot4
rs2366,b,9,b9,3,7,3,1,5,3,18,rs2367,boot4
rs2366-sp,b,9,b9,3,7,3,1,5,3,18,rs2367,boot4
rs2367,b,9,b9,3,7,3,1,5,3,19,rs2366,boot4
rs2367-sp,b,9,b9,3,7,3,1,5,3,19,rs2366,boot4
rs2368,b,9,b9,3,8,3,1,5,3,20,rs2369,boot4
rs2368-sp,b,9,b9,3,8,3,1,5,3,20,rs2369,boot4
rs2369,b,9,b9,3,8,3,1,5,3,21,rs2368,boot4
rs2369-sp,b,9,b9,3,8,3,1,5,3,21,rs2368,boot4
rs237,d,1,d1,3,8,0,3,5,1,21,rs236,boot4
rs237-sp,d,1,d1,3,8,0,3,5,1,21,rs236,boot4
rs2370,b,9,b9,3,10,3,1,5,3,24,rs2371,boot4
rs2370-sp,b,9,b9,3,10,3,1,5,3,24,rs2371,boot4
rs2371,b,9,b9,3,10,3,1,5,3,25,rs2370,boot4
rs2371-sp,b,9,b9,3,10,3,1,5,3,25,rs2370,boot4
rs2372,b,9,b9,3,11,3,1,5,3,26,rs2373,boot4
rs2372-sp,b,9,b9,3,11,3,1,5,3,26,rs2373,boot4
rs2373,b,9,b9,3,11,3,1,5,3,27,rs2372,boot4
rs2373-sp,b,9,b9,3,11,3,1,5,3,27,rs2372,boot4
rs2374,b,9,b9,4,0,3,1,6,3,16,rs2375,boot3
rs2374-sp,b,9,b9,4,0,3,1,6,3,16,rs2375,boot3
rs2375,b,9,b9,4,0,3,1,6,3,17,rs2374,boot3
rs2375-sp,b,9,b9,4,0,3,1,6,3,17,rs2374,boot3
rs2376,b,9,b9,4,1,3,1,6,3,18,rs2377,boot3
rs2376-sp,b,9,b9,4,1,3,1,6,3,18,rs2377,boot3
rs2377,b,9,b9,4,1,3,1,6,3,19,rs2376,boot3
rs2377-sp,b,9,b9,4,1,3,1,6,3,19,rs2376,boot3
rs2378,b,9,b9,4,2,3,1,6,3,20,rs2379,boot3
rs2378-sp,b,9,b9,4,2,3,1,6,3,20,rs2379,boot3
rs2379,b,9,b9,4,2,3,1,6,3,21,rs2378,boot3
rs2379-sp,b,9,b9,4,2,3,1,6,3,21,rs2378,boot3
rs238,d,1,d1,3,10,0,3,5,1,24,rs239,boot4
rs238-sp,d,1,d1,3,10,0,3,5,1,24,rs239,boot4
rs2380,b,9,b9,4,4,3,1,6,3,24,rs2381,boot3
rs2380-sp,b,9,b9,4,4,3,1,6,3,24,rs2381,boot3
rs2381,b,9,b9,4,4,3,1,6,3,25,rs2380,boot3
rs2381-sp,b,9,b9,4,4,3,1,6,3,25,rs2380,boot3
rs2382,b,9,b9,4,6,3,1,7,3,16,rs2383,boot8
rs2382-sp,b,9,b9,4,6,3,1,7,3,16,rs2383,boot8
rs2383,b,9,b9,4,6,3,1,7,3,17,rs2382,boot8
rs2383-sp,b,9,b9,4,6,3,1,7,3,17,rs2382,boot8
rs2384,b,9,b9,4,7,3,1,7,3,18,rs2385,boot8
rs2384-sp,b,9,b9,4,7,3,1,7,3,18,rs2385,boot8
rs2385,b,9,b9,4,7,3,1,7,3,19,rs2384,boot8
rs2385-sp,b,9,b9,4,7,3,1,7,3,19,rs2384,boot8
rs2386,b,9,b9,4,8,3,1,7,3,20,rs2387,boot8
rs2386-sp,b,9,b9,4,8,3,1,7,3,20,rs2387,boot8
rs2387,b,9,b9,4,8,3,1,7,3,21,rs2386,boot8
rs2387-sp,b,9,b9,4,8,3,1,7,3,21,rs2386,boot8
rs2388,b,9,b9,4,10,3,1,7,3,24,rs2389,boot8
rs2388-sp,b,9,b9,4,10,3,1,7,3,24,rs2389,boot8
rs2389,b,9,b9,4,10,3,1,7,3,25,rs2388,boot8
rs2389-sp,b,9,b9,4,10,3,1,7,3,25,rs2388,boot8
rs239,d,1,d1,3,10,0,3,5,1,25,rs238,boot4
rs239-sp,d,1,d1,3,10,0,3,5,1,25,rs238,boot4
rs2390,b,9,b9,4,11,3,1,7,3,26,rs2391,boot8
rs2390-sp,b,9,b9,4,11,3,1,7,3,26,rs2391,boot8
rs2391,b,9,b9,4,11,3,1,7,3,27,rs2390,boot8
rs2391-sp,b,9,b9,4,11,3,1,7,3,27,rs2390,boot8
rs2392,c,9,c9,1,0,3,2,0,3,16,rs2393,boot6
rs2392-sp,c,9,c9,1,0,3,2,0,3,16,rs2393,boot6
rs2393,c,9,c9,1,0,3,2,0,3,17,rs2392,boot6
rs2393-sp,c,9,c9,1,0,3,2,0,3,17,rs2392,boot6
rs2394,c,9,c9,1,1,3,2,0,3,18,rs2395,boot6
rs2394-sp,c,9,c9,1,1,3,2,0,3,18,rs2395,boot6
rs2395,c,9,c9,1,1,3,2,0,3,19,rs2394,boot6
rs2395-sp,c,9,c9,1,1,3,2,0,3,19,rs2394,boot6
rs2396,c,9,c9,1,2,3,2,0,3,20,rs2397,boot6
rs2396-sp,c,9,c9,1,2,3,2,0,3,20,rs2397,boot6
rs2397,c,9,c9,1,2,3,2,0,3,21,rs2396,boot6
rs2397-sp,c,9,c9,1,2,3,2,0,3,21,rs2396,boot6
rs2398,c,9,c9,1,4,3,2,0,3,24,rs2399,boot6
rs2398-sp,c,9,c9,1,4,3,2,0,3,24,rs2399,boot6
rs2399,c,9,c9,1,4,3,2,0,3,25,rs2398,boot6
rs2399-sp,c,9,c9,1,4,3,2,0,3,25,rs2398,boot6
rs24,a,1,a1,2,7,0,0,3,1,18,rs25,boot5
rs24-sp,a,1,a1,2,7,0,0,3,1,18,rs25,boot5
rs240,d,1,d1,3,11,0,3,5,1,26,rs241,boot4
rs240-sp,d,1,d1,3,11,0,3,5,1,26,rs241,boot4
rs2400,c,9,c9,1,6,3,2,1,3,16,rs2401,boot1
rs2400-sp,c,9,c9,1,6,3,2,1,3,16,rs2401,boot1
rs2401,c,9,c9,1,6,3,2,1,3,17,rs2400,boot1
rs2401-sp,c,9,c9,1,6,3,2,1,3,17,rs2400,boot1
rs2402,c,9,c9,1,7,3,2,1,3,18,rs2403,boot1
rs2402-sp,c,9,c9,1,7,3,2,1,3,18,rs2403,boot1
rs2403,c,9,c9,1,7,3,2,1,3,19,rs2402,boot1
rs2403-sp,c,9,c9,1,7,3,2,1,3,19,rs2402,boot1
rs2404,c,9,c9,1,8,3,2,1,3,20,rs2405,boot1
rs2404-sp,c,9,c9,1,8,3,2,1,3,20,rs2405,boot1
rs2405,c,9,c9,1,8,3,2,1,3,21,rs2404,boot1
rs2405-sp,c,9,c9,1,8,3,2,1,3,21,rs2404,boot1
rs2406,c,9,c9,1,10,3,2,1,3,24,rs2407,boot1
rs2406-sp,c,9,c9,1,10,3,2,1,3,24,rs2407,boot1
rs2407,c,9,c9,1,10,3,2,1,3,25,rs2406,boot1
rs2407-sp,c,9,c9,1,10,3,2,1,3,25,rs2406,boot1
rs2408,c,9,c9,1,11,3,2,1,3,26,rs2409,boot1
rs2408-sp,c,9,c9,1,11,3,2,1,3,26,rs2409,boot1
rs2409,c,9,c9,1,11,3,2,1,3,27,rs2408,boot1
rs2409-sp,c,9,c9,1,11,3,2,1,3,27,rs2408,boot1
rs241,d,1,d1,3,11,0,3,5,1,27,rs240,boot4
rs241-sp,d,1,d1,3,11,0,3,5,1,27,rs240,boot4
rs2410,c,9,c9,2,0,3,2,2,3,16,rs2411,boot7
rs2410-sp,c,9,c9,2,0,3,2,2,3,16,rs2411,boot7
rs2411,c,9,c9,2,0,3,2,2,3,17,rs2410,boot7
rs2411-sp,c,9,c9,2,0,3,2,2,3,17,rs2410,boot7
rs2412,c,9,c9,2,1,3,2,2,3,18,rs2413,boot7
rs2412-sp,c,9,c9,2,1,3,2,2,3,18,rs2413,boot7
rs2413,c,9,c9,2,1,3,2,2,3,19,rs2412,boot7
rs2413-sp,c,9,c9,2,1,3,2,2,3,19,rs2412,boot7
rs2414,c,9,c9,2,2,3,2,2,3,20,rs2415,boot7
rs2414-sp,c,9,c9,2,2,3,2,2,3,20,rs2415,boot7
rs2415,c,9,c9,2,2,3,2,2,3,21,rs2414,boot7
rs2415-sp,c,9,c9,2,2,3,2,2,3,21,rs2414,boot7
rs2416,c,9,c9,2,4,3,2,2,3,24,rs2417,boot7
rs2416-sp,c,9,c9,2,4,3,2,2,3,24,rs2417,boot7
rs2417,c,9,c9,2,4,3,2,2,3,25,rs2416,boot7
rs2417-sp,c,9,c9,2,4,3,2,2,3,25,rs2416,boot7
rs2418,c,9,c9,2,6,3,2,3,3,16,rs2419,boot5
rs2418-sp,c,9,c9,2,6,3,2,3,3,16,rs2419,boot5
rs2419,c,9,c9,2,6,3,2,3,3,17,rs2418,boot5
rs2419-sp,c,9,c9,2,6,3,2,3,3,17,rs2418,boot5
rs242,d,1,d1,4,0,0,3,6,1,16,rs243,boot3
rs242-sp,d,1,d1,4,0,0,3,6,1,16,rs243,boot3
rs2420,c,9,c9,2,7,3,2,3,3,18,rs2421,boot5
rs2420-sp,c,9,c9,2,7,3,2,3,3,18,rs2421,boot5
rs2421,c,9,c9,2,7,3,2,3,3,19,rs2420,boot5
rs2421-sp,c,9,c9,2,7,3,2,3,3,19,rs2420,boot5
rs2422,c,9,c9,2,8,3,2,3,3,20,rs2423,boot5
rs2422-sp,c,9,c9,2,8,3,2,3,3,20,rs2423,boot5
rs2423,c,9,c9,2,8,3,2,3,3,21,rs2422,boot5
rs2423-sp,c,9,c9,2,8,3,2,3,3,21,rs2422,boot5
rs2424,c,9,c9,2,10,3,2,3,3,24,rs2425,boot5
rs2424-sp,c,9,c9,2,10,3,2,3,3,24,rs2425,boot5
rs2425,c,9,c9,2,10,3,2,3,3,25,rs2424,boot5
rs2425-sp,c,9,c9,2,10,3,2,3,3,25,rs2424,boot5
rs2426,c,9,c9,2,11,3,2,3,3,26,rs2427,boot5
rs2426-sp,c,9,c9,2,11,3,2,3,3,26,rs2427,boot5
rs2427,c,9,c9,2,11,3,2,3,3,27,rs2426,boot5
rs2427-sp,c,9,c9,2,11,3,2,3,3,27,rs2426,boot5
rs2428,c,9,c9,3,0,3,2,4,3,16,rs2429,boot2
rs2428-sp,c,9,c9,3,0,3,2,4,3,16,rs2429,boot2
rs2429,c,9,c9,3,0,3,2,4,3,17,rs2428,boot2
rs2429-sp,c,9,c9,3,0,3,2,4,3,17,rs2428,boot2
rs243,d,1,d1,4,0,0,3,6,1,17,rs242,boot3
rs243-sp,d,1,d1,4,0,0,3,6,1,17,rs242,boot3
rs2430,c,9,c9,3,1,3,2,4,3,18,rs2431,boot2
rs2430-sp,c,9,c9,3,1,3,2,4,3,18,rs2431,boot2
rs2431,c,9,c9,3,1,3,2,4,3,19,rs2430,boot2
rs2431-sp,c,9,c9,3,1,3,2,4,3,19,rs2430,boot2
rs2432,c,9,c9,3,2,3,2,4,3,20,rs2433,boot2
rs2432-sp,c,9,c9,3,2,3,2,4,3,20,rs2433,boot2
rs2433,c,9,c9,3,2,3,2,4,3,21,rs2432,boot2
rs2433-sp,c,9,c9,3,2,3,2,4,3,21,rs2432,boot2
rs2434,c,9,c9,3,4,3,2,4,3,24,rs2435,boot2
rs2434-sp,c,9,c9,3,4,3,2,4,3,24,rs2435,boot2
rs2435,c,9,c9,3,4,3,2,4,3,25,rs2434,boot2
rs2435-sp,c,9,c9,3,4,3,2,4,3,25,rs2434,boot2
rs2436,c,9,c9,3,6,3,2,5,3,16,rs2437,boot4
rs2436-sp,c,9,c9,3,6,3,2,5,3,16,rs2437,boot4
rs2437,c,9,c9,3,6,3,2,5,3,17,rs2436,boot4
rs2437-sp,c,9,c9,3,6,3,2,5,3,17,rs2436,boot4
rs2438,c,9,c9,3,7,3,2,5,3,18,rs2439,boot4
rs2438-sp,c,9,c9,3,7,3,2,5,3,18,rs2439,boot4
rs2439,c,9,c9,3,7,3,2,5,3,19,rs2438,boot4
rs2439-sp,c,9,c9,3,7,3,2,5,3,19,rs2438,boot4
rs244,d,1,d1,4,1,0,3,6,1,18,rs245,boot3
rs244-sp,d,1,d1,4,1,0,3,6,1,18,rs245,boot3
rs2440,c,9,c9,3,8,3,2,5,3,20,rs2441,boot4
rs2440-sp,c,9,c9,3,8,3,2,5,3,20,rs2441,boot4
rs2441,c,9,c9,3,8,3,2,5,3,21,rs2440,boot4
rs2441-sp,c,9,c9,3,8,3,2,5,3,21,rs2440,boot4
rs2442,c,9,c9,3,10,3,2,5,3,24,rs2443,boot4
rs2442-sp,c,9,c9,3,10,3,2,5,3,24,rs2443,boot4
rs2443,c,9,c9,3,10,3,2,5,3,25,rs2442,boot4
rs2443-sp,c,9,c9,3,10,3,2,5,3,25,rs2442,boot4
rs2444,c,9,c9,3,11,3,2,5,3,26,rs2445,boot4
rs2444-sp,c,9,c9,3,11,3,2,5,3,26,rs2445,boot4
rs2445,c,9,c9,3,11,3,2,5,3,27,rs2444,boot4
rs2445-sp,c,9,c9,3,11,3,2,5,3,27,rs2444,boot4
rs2446,c,9,c9,4,0,3,2,6,3,16,rs2447,boot3
rs2446-sp,c,9,c9,4,0,3,2,6,3,16,rs2447,boot3
rs2447,c,9,c9,4,0,3,2,6,3,17,rs2446,boot3
rs2447-sp,c,9,c9,4,0,3,2,6,3,17,rs2446,boot3
rs2448,c,9,c9,4,1,3,2,6,3,18,rs2449,boot3
rs2448-sp,c,9,c9,4,1,3,2,6,3,18,rs2449,boot3
rs2449,c,9,c9,4,1,3,2,6,3,19,rs2448,boot3
rs2449-sp,c,9,c9,4,1,3,2,6,3,19,rs2448,boot3
rs245,d,1,d1,4,1,0,3,6,1,19,rs244,boot3
rs245-sp,d,1,d1,4,1,0,3,6,1,19,rs244,boot3
rs2450,c,9,c9,4,2,3,2,6,3,20,rs2451,boot3
rs2450-sp,c,9,c9,4,2,3,2,6,3,20,rs2451,boot3
rs2451,c,9,c9,4,2,3,2,6,3,21,rs2450,boot3
rs2451-sp,c,9,c9,4,2,3,2,6,3,21,rs2450,boot3
rs2452,c,9,c9,4,4,3,2,6,3,24,rs2453,boot3
rs2452-sp,c,9,c9,4,4,3,2,6,3,24,rs2453,boot3
rs2453,c,9,c9,4,4,3,2,6,3,25,rs2452,boot3
rs2453-sp,c,9,c9,4,4,3,2,6,3,25,rs2452,boot3
rs2454,c,9,c9,4,6,3,2,7,3,16,rs2455,boot8
rs2454-sp,c,9,c9,4,6,3,2,7,3,16,rs2455,boot8
rs2455,c,9,c9,4,6,3,2,7,3,17,rs2454,boot8
rs2455-sp,c,9,c9,4,6,3,2,7,3,17,rs2454,boot8
rs2456,c,9,c9,4,7,3,2,7,3,18,rs2457,boot8
rs2456-sp,c,9,c9,4,7,3,2,7,3,18,rs2457,boot8
rs2457,c,9,c9,4,7,3,2,7,3,19,rs2456,boot8
rs2457-sp,c,9,c9,4,7,3,2,7,3,19,rs2456,boot8
rs2458,c,9,c9,4,8,3,2,7,3,20,rs2459,boot8
rs2458-sp,c,9,c9,4,8,3,2,7,3,20,rs2459,boot8
rs2459,c,9,c9,4,8,3,2,7,3,21,rs2458,boot8
rs2459-sp,c,9,c9,4,8,3,2,7,3,21,rs2458,boot8
rs246,d,1,d1,4,2,0,3,6,1,20,rs247,boot3
rs246-sp,d,1,d1,4,2,0,3,6,1,20,rs247,boot3
rs2460,c,9,c9,4,10,3,2,7,3,24,rs2461,boot8
rs2460-sp,c,9,c9,4,10,3,2,7,3,24,rs2461,boot8
rs2461,c,9,c9,4,10,3,2,7,3,25,rs2460,boot8
rs2461-sp,c,9,c9,4,10,3,2,7,3,25,rs2460,boot8
rs2462,c,9,c9,4,11,3,2,7,3,26,rs2463,boot8
rs2462-sp,c,9,c9,4,11,3,2,7,3,26,rs2463,boot8
rs2463,c,9,c9,4,11,3,2,7,3,27,rs2462,boot8
rs2463-sp,c,9,c9,4,11,3,2,7,3,27,rs2462,boot8
rs2464,d,9,d9,1,0,3,3,0,3,16,rs2465,boot6
rs2464-sp,d,9,d9,1,0,3,3,0,3,16,rs2465,boot6
rs2465,d,9,d9,1,0,3,3,0,3,17,rs2464,boot6
rs2465-sp,d,9,d9,1,0,3,3,0,3,17,rs2464,boot6
rs2466,d,9,d9,1,1,3,3,0,3,18,rs2467,boot6
rs2466-sp,d,9,d9,1,1,3,3,0,3,18,rs2467,boot6
rs2467,d,9,d9,1,1,3,3,0,3,19,rs2466,boot6
rs2467-sp,d,9,d9,1,1,3,3,0,3,19,rs2466,boot6
rs2468,d,9,d9,1,2,3,3,0,3,20,rs2469,boot6
rs2468-sp,d,9,d9,1,2,3,3,0,3,20,rs2469,boot6
rs2469,d,9,d9,1,2,3,3,0,3,21,rs2468,boot6
rs2469-sp,d,9,d9,1,2,3,3,0,3,21,rs2468,boot6
rs247,d,1,d1,4,2,0,3,6,1,21,rs246,boot3
rs247-sp,d,1,d1,4,2,0,3,6,1,21,rs246,boot3
rs2470,d,9,d9,1,4,3,3,0,3,24,rs2471,boot6
rs2470-sp,d,9,d9,1,4,3,3,0,3,24,rs2471,boot6
rs2471,d,9,d9,1,4,3,3,0,3,25,rs2470,boot6
rs2471-sp,d,9,d9,1,4,3,3,0,3,25,rs2470,boot6
rs2472,d,9,d9,1,6,3,3,1,3,16,rs2473,boot1
rs2472-sp,d,9,d9,1,6,3,3,1,3,16,rs2473,boot1
rs2473,d,9,d9,1,6,3,3,1,3,17,rs2472,boot1
rs2473-sp,d,9,d9,1,6,3,3,1,3,17,rs2472,boot1
rs2474,d,9,d9,1,7,3,3,1,3,18,rs2475,boot1
rs2474-sp,d,9,d9,1,7,3,3,1,3,18,rs2475,boot1
rs2475,d,9,d9,1,7,3,3,1,3,19,rs2474,boot1
rs2475-sp,d,9,d9,1,7,3,3,1,3,19,rs2474,boot1
rs2476,d,9,d9,1,8,3,3,1,3,20,rs2477,boot1
rs2476-sp,d,9,d9,1,8,3,3,1,3,20,rs2477,boot1
rs2477,d,9,d9,1,8,3,3,1,3,21,rs2476,boot1
rs2477-sp,d,9,d9,1,8,3,3,1,3,21,rs2476,boot1
rs2478,d,9,d9,1,10,3,3,1,3,24,rs2479,boot1
rs2478-sp,d,9,d9,1,10,3,3,1,3,24,rs2479,boot1
rs2479,d,9,d9,1,10,3,3,1,3,25,rs2478,boot1
rs2479-sp,d,9,d9,1,10,3,3,1,3,25,rs2478,boot1
rs248,d,1,d1,4,4,0,3,6,1,24,rs249,boot3
rs248-sp,d,1,d1,4,4,0,3,6,1,24,rs249,boot3
rs2480,d,9,d9,1,11,3,3,1,3,26,rs2481,boot1
rs2480-sp,d,9,d9,1,11,3,3,1,3,26,rs2481,boot1
rs2481,d,9,d9,1,11,3,3,1,3,27,rs2480,boot1
rs2481-sp,d,9,d9,1,11,3,3,1,3,27,rs2480,boot1
rs2482,d,9,d9,2,0,3,3,2,3,16,rs2483,boot7
rs2482-sp,d,9,d9,2,0,3,3,2,3,16,rs2483,boot7
rs2483,d,9,d9,2,0,3,3,2,3,17,rs2482,boot7
rs2483-sp,d,9,d9,2,0,3,3,2,3,17,rs2482,boot7
rs2484,d,9,d9,2,1,3,3,2,3,18,rs2485,boot7
rs2484-sp,d,9,d9,2,1,3,3,2,3,18,rs2485,boot7
rs2485,d,9,d9,2,1,3,3,2,3,19,rs2484,boot7
rs2485-sp,d,9,d9,2,1,3,3,2,3,19,rs2484,boot7
rs2486,d,9,d9,2,2,3,3,2,3,20,rs2487,boot7
rs2486-sp,d,9,d9,2,2,3,3,2,3,20,rs2487,boot7
rs2487,d,9,d9,2,2,3,3,2,3,21,rs2486,boot7
rs2487-sp,d,9,d9,2,2,3,3,2,3,21,rs2486,boot7
rs2488,d,9,d9,2,4,3,3,2,3,24,rs2489,boot7
rs2488-sp,d,9,d9,2,4,3,3,2,3,24,rs2489,boot7
rs2489,d,9,d9,2,4,3,3,2,3,25,rs2488,boot7
rs2489-sp,d,9,d9,2,4,3,3,2,3,25,rs2488,boot7
rs249,d,1,d1,4,4,0,3,6,1,25,rs248,boot3
rs249-sp,d,1,d1,4,4,0,3,6,1,25,rs248,boot3
rs2490,d,9,d9,2,6,3,3,3,3,16,rs2491,boot5
rs2490-sp,d,9,d9,2,6,3,3,3,3,16,rs2491,boot5
rs2491,d,9,d9,2,6,3,3,3,3,17,rs2490,boot5
rs2491-sp,d,9,d9,2,6,3,3,3,3,17,rs2490,boot5
rs2492,d,9,d9,2,7,3,3,3,3,18,rs2493,boot5
rs2492-sp,d,9,d9,2,7,3,3,3,3,18,rs2493,boot5
rs2493,d,9,d9,2,7,3,3,3,3,19,rs2492,boot5
rs2493-sp,d,9,d9,2,7,3,3,3,3,19,rs2492,boot5
rs2494,d,9,d9,2,8,3,3,3,3,20,rs2495,boot5
rs2494-sp,d,9,d9,2,8,3,3,3,3,20,rs2495,boot5
rs2495,d,9,d9,2,8,3,3,3,3,21,rs2494,boot5
rs2495-sp,d,9,d9,2,8,3,3,3,3,21,rs2494,boot5
rs2496,d,9,d9,2,10,3,3,3,3,24,rs2497,boot5
rs2496-sp,d,9,d9,2,10,3,3,3,3,24,rs2497,boot5
rs2497,d,9,d9,2,10,3,3,3,3,25,rs2496,boot5
